Group,ID,task,profile,selected,tax,emperor,immigrants,childcare,party,age_candidate,gender_candidate,status,temp_Abe
T3,R_sAtKEK52EyWeUeJ,1,1,1,disagree,approve,refuse,improve,CDP,60,female,incumbent,10
T3,R_sAtKEK52EyWeUeJ,1,2,0,agree,approve,refuse,improve,JCP,60,female,incumbent,10
T3,R_sAtKEK52EyWeUeJ,2,1,0,agree,approve,refuse,not improve,JCP,30,female,challenger,10
T3,R_sAtKEK52EyWeUeJ,2,2,1,agree,approve,accept,not improve,LDP,30,female,challenger,10
T3,R_sAtKEK52EyWeUeJ,3,1,0,disagree,deny,accept,improve,CDP,60,male,challenger,10
T3,R_sAtKEK52EyWeUeJ,3,2,1,disagree,deny,refuse,not improve,CDP,60,male,challenger,10
T3,R_sAtKEK52EyWeUeJ,4,1,1,agree,approve,accept,improve,Komeito,30,female,challenger,10
T3,R_sAtKEK52EyWeUeJ,4,2,0,agree,deny,refuse,improve,JCP,30,female,challenger,10
T3,R_sAtKEK52EyWeUeJ,5,1,1,disagree,deny,accept,improve,LDP,30,male,incumbent,10
T3,R_sAtKEK52EyWeUeJ,5,2,0,agree,deny,accept,improve,LDP,30,male,incumbent,10
T3_Left,R_sbOfQglV4IO4HYJ,1,1,0,disagree,approve,accept,not improve,LDP,50,male,challenger,26
T3_Left,R_sbOfQglV4IO4HYJ,1,2,1,agree,deny,refuse,not improve,JCP,50,male,challenger,26
T3_Left,R_sbOfQglV4IO4HYJ,2,1,1,disagree,deny,refuse,not improve,LDP,60,female,challenger,26
T3_Left,R_sbOfQglV4IO4HYJ,2,2,0,agree,approve,accept,improve,CDP,60,female,challenger,26
T3_Left,R_sbOfQglV4IO4HYJ,3,1,0,disagree,deny,accept,improve,LDP,70,female,challenger,26
T3_Left,R_sbOfQglV4IO4HYJ,3,2,1,disagree,approve,accept,improve,JCP,70,female,challenger,26
T3_Left,R_sbOfQglV4IO4HYJ,4,1,0,agree,deny,accept,improve,CDP,70,female,challenger,26
T3_Left,R_sbOfQglV4IO4HYJ,4,2,1,agree,approve,refuse,not improve,CDP,70,female,challenger,26
T3_Left,R_sbOfQglV4IO4HYJ,5,1,1,agree,deny,refuse,not improve,JCP,50,male,challenger,26
T3_Left,R_sbOfQglV4IO4HYJ,5,2,0,agree,deny,accept,not improve,Komeito,50,male,challenger,26
Control,R_scKNwgtKHSM1mgN,1,1,1,agree,approve,refuse,not improve,CDP,60,male,challenger,49
Control,R_scKNwgtKHSM1mgN,1,2,0,disagree,deny,refuse,improve,Komeito,60,male,challenger,49
Control,R_scKNwgtKHSM1mgN,2,1,1,agree,deny,refuse,improve,Komeito,60,male,challenger,49
Control,R_scKNwgtKHSM1mgN,2,2,0,agree,deny,refuse,improve,JCP,60,male,challenger,49
Control,R_scKNwgtKHSM1mgN,3,1,1,disagree,approve,refuse,improve,Komeito,50,female,incumbent,49
Control,R_scKNwgtKHSM1mgN,3,2,0,agree,approve,refuse,not improve,CDP,50,female,incumbent,49
Control,R_scKNwgtKHSM1mgN,4,1,1,agree,approve,refuse,improve,CDP,70,female,incumbent,49
Control,R_scKNwgtKHSM1mgN,4,2,0,agree,deny,refuse,improve,JCP,70,female,incumbent,49
Control,R_scKNwgtKHSM1mgN,5,1,0,agree,deny,refuse,not improve,Komeito,40,female,challenger,49
Control,R_scKNwgtKHSM1mgN,5,2,1,disagree,approve,refuse,not improve,Komeito,40,female,challenger,49
T1_Left,R_sd237HPiBVCUiGJ,1,1,0,disagree,approve,refuse,not improve,JCP,60,female,incumbent,40
T1_Left,R_sd237HPiBVCUiGJ,1,2,1,agree,approve,accept,improve,CDP,60,female,incumbent,40
T1_Left,R_sd237HPiBVCUiGJ,2,1,1,disagree,deny,refuse,not improve,LDP,70,male,challenger,40
T1_Left,R_sd237HPiBVCUiGJ,2,2,0,disagree,deny,accept,improve,JCP,70,male,challenger,40
T1_Left,R_sd237HPiBVCUiGJ,3,1,0,agree,deny,refuse,not improve,CDP,40,male,challenger,40
T1_Left,R_sd237HPiBVCUiGJ,3,2,1,disagree,approve,accept,improve,CDP,40,male,challenger,40
T1_Left,R_sd237HPiBVCUiGJ,4,1,0,disagree,deny,accept,improve,LDP,60,male,incumbent,40
T1_Left,R_sd237HPiBVCUiGJ,4,2,1,disagree,approve,refuse,improve,LDP,60,male,incumbent,40
T1_Left,R_sd237HPiBVCUiGJ,5,1,0,agree,deny,refuse,not improve,Komeito,30,male,challenger,40
T1_Left,R_sd237HPiBVCUiGJ,5,2,1,disagree,deny,refuse,not improve,LDP,30,male,challenger,40
T3,R_SDAlO9XHiV5Fo0p,1,1,0,agree,deny,accept,not improve,LDP,60,female,incumbent,0
T3,R_SDAlO9XHiV5Fo0p,1,2,1,disagree,approve,accept,not improve,LDP,60,female,incumbent,0
T3,R_SDAlO9XHiV5Fo0p,2,1,0,agree,approve,refuse,not improve,CDP,70,female,challenger,0
T3,R_SDAlO9XHiV5Fo0p,2,2,1,disagree,approve,accept,improve,JCP,70,female,challenger,0
T3,R_SDAlO9XHiV5Fo0p,3,1,0,agree,deny,refuse,not improve,Komeito,40,male,incumbent,0
T3,R_SDAlO9XHiV5Fo0p,3,2,1,disagree,deny,accept,not improve,Komeito,40,male,incumbent,0
T3,R_SDAlO9XHiV5Fo0p,4,1,1,disagree,deny,accept,improve,Komeito,70,male,challenger,0
T3,R_SDAlO9XHiV5Fo0p,4,2,0,agree,approve,accept,not improve,Komeito,70,male,challenger,0
T3,R_SDAlO9XHiV5Fo0p,5,1,0,agree,deny,refuse,improve,JCP,40,male,challenger,0
T3,R_SDAlO9XHiV5Fo0p,5,2,1,disagree,deny,accept,not improve,CDP,40,male,challenger,0
T1_Left,R_SDEnJBYk1ZepSAp,1,1,0,disagree,deny,refuse,not improve,JCP,50,male,incumbent,10
T1_Left,R_SDEnJBYk1ZepSAp,1,2,1,agree,approve,accept,not improve,LDP,50,male,incumbent,10
T1_Left,R_SDEnJBYk1ZepSAp,2,1,1,agree,approve,refuse,improve,JCP,70,male,incumbent,10
T1_Left,R_SDEnJBYk1ZepSAp,2,2,0,disagree,deny,refuse,not improve,Komeito,70,male,incumbent,10
T1_Left,R_SDEnJBYk1ZepSAp,3,1,0,disagree,approve,refuse,not improve,LDP,50,female,incumbent,10
T1_Left,R_SDEnJBYk1ZepSAp,3,2,1,disagree,approve,refuse,improve,CDP,50,female,incumbent,10
T1_Left,R_SDEnJBYk1ZepSAp,4,1,0,disagree,deny,accept,improve,JCP,60,male,challenger,10
T1_Left,R_SDEnJBYk1ZepSAp,4,2,1,agree,approve,accept,not improve,LDP,60,male,challenger,10
T1_Left,R_SDEnJBYk1ZepSAp,5,1,1,disagree,deny,refuse,not improve,Komeito,70,female,incumbent,10
T1_Left,R_SDEnJBYk1ZepSAp,5,2,0,agree,deny,accept,not improve,CDP,70,female,incumbent,10
T3,R_sdKHkaCZNmDw83n,1,1,1,disagree,approve,refuse,not improve,CDP,30,female,incumbent,0
T3,R_sdKHkaCZNmDw83n,1,2,0,disagree,approve,refuse,improve,JCP,30,female,incumbent,0
T3,R_sdKHkaCZNmDw83n,2,1,1,agree,deny,refuse,not improve,Komeito,50,female,challenger,0
T3,R_sdKHkaCZNmDw83n,2,2,0,agree,deny,accept,improve,JCP,50,female,challenger,0
T3,R_sdKHkaCZNmDw83n,3,1,0,agree,deny,refuse,not improve,CDP,60,male,incumbent,0
T3,R_sdKHkaCZNmDw83n,3,2,1,disagree,approve,refuse,improve,CDP,60,male,incumbent,0
T3,R_sdKHkaCZNmDw83n,4,1,1,agree,approve,refuse,improve,CDP,60,male,challenger,0
T3,R_sdKHkaCZNmDw83n,4,2,0,agree,deny,accept,improve,LDP,60,male,challenger,0
T3,R_sdKHkaCZNmDw83n,5,1,0,disagree,approve,accept,not improve,Komeito,30,female,incumbent,0
T3,R_sdKHkaCZNmDw83n,5,2,1,disagree,deny,accept,not improve,JCP,30,female,incumbent,0
T1_Left,R_sdq9Y1vGQu3fF7j,1,1,0,agree,approve,refuse,not improve,CDP,70,male,challenger,50
T1_Left,R_sdq9Y1vGQu3fF7j,1,2,1,disagree,deny,accept,improve,LDP,70,male,challenger,50
T1_Left,R_sdq9Y1vGQu3fF7j,2,1,1,agree,deny,refuse,not improve,Komeito,40,male,challenger,50
T1_Left,R_sdq9Y1vGQu3fF7j,2,2,0,agree,approve,accept,improve,JCP,40,male,challenger,50
T1_Left,R_sdq9Y1vGQu3fF7j,3,1,1,agree,approve,accept,not improve,LDP,40,male,incumbent,50
T1_Left,R_sdq9Y1vGQu3fF7j,3,2,0,agree,approve,refuse,not improve,JCP,40,male,incumbent,50
T1_Left,R_sdq9Y1vGQu3fF7j,4,1,0,agree,deny,refuse,improve,JCP,60,female,challenger,50
T1_Left,R_sdq9Y1vGQu3fF7j,4,2,1,disagree,deny,accept,not improve,Komeito,60,female,challenger,50
T1_Left,R_sdq9Y1vGQu3fF7j,5,1,1,agree,approve,refuse,improve,JCP,50,male,challenger,50
T1_Left,R_sdq9Y1vGQu3fF7j,5,2,0,agree,approve,refuse,improve,JCP,50,male,challenger,50
T2,R_sFLC0VvdSZM8GQ1,1,1,0,agree,approve,accept,not improve,Komeito,60,male,incumbent,0
T2,R_sFLC0VvdSZM8GQ1,1,2,1,agree,deny,refuse,not improve,Komeito,60,male,incumbent,0
T2,R_sFLC0VvdSZM8GQ1,2,1,1,disagree,deny,refuse,improve,JCP,70,female,incumbent,0
T2,R_sFLC0VvdSZM8GQ1,2,2,0,disagree,approve,accept,not improve,CDP,70,female,incumbent,0
T2,R_sFLC0VvdSZM8GQ1,3,1,0,agree,approve,refuse,improve,JCP,40,female,challenger,0
T2,R_sFLC0VvdSZM8GQ1,3,2,1,agree,approve,refuse,not improve,Komeito,40,female,challenger,0
T2,R_sFLC0VvdSZM8GQ1,4,1,1,disagree,deny,accept,not improve,JCP,40,male,challenger,0
T2,R_sFLC0VvdSZM8GQ1,4,2,0,disagree,approve,refuse,improve,Komeito,40,male,challenger,0
T2,R_sFLC0VvdSZM8GQ1,5,1,0,disagree,approve,refuse,improve,LDP,40,male,incumbent,0
T2,R_sFLC0VvdSZM8GQ1,5,2,1,agree,approve,accept,improve,JCP,40,male,incumbent,0
T3_Right,R_sgMaYDjR9OCjueZ,1,1,1,agree,approve,refuse,improve,JCP,40,female,incumbent,86
T3_Right,R_sgMaYDjR9OCjueZ,1,2,0,agree,deny,accept,improve,JCP,40,female,incumbent,86
T3_Right,R_sgMaYDjR9OCjueZ,2,1,1,disagree,deny,accept,improve,JCP,60,female,incumbent,86
T3_Right,R_sgMaYDjR9OCjueZ,2,2,0,disagree,deny,accept,improve,LDP,60,female,incumbent,86
T3_Right,R_sgMaYDjR9OCjueZ,3,1,1,agree,approve,accept,not improve,CDP,50,male,incumbent,86
T3_Right,R_sgMaYDjR9OCjueZ,3,2,0,agree,deny,accept,not improve,Komeito,50,male,incumbent,86
T3_Right,R_sgMaYDjR9OCjueZ,4,1,1,agree,approve,accept,not improve,JCP,60,male,incumbent,86
T3_Right,R_sgMaYDjR9OCjueZ,4,2,0,disagree,approve,accept,not improve,JCP,60,male,incumbent,86
T3_Right,R_sgMaYDjR9OCjueZ,5,1,1,disagree,approve,refuse,not improve,Komeito,30,female,incumbent,86
T3_Right,R_sgMaYDjR9OCjueZ,5,2,0,disagree,approve,refuse,not improve,LDP,30,female,incumbent,86
T1_Right,R_sHbr3GCzmpwj0FH,1,1,0,disagree,approve,accept,improve,Komeito,30,female,incumbent,25
T1_Right,R_sHbr3GCzmpwj0FH,1,2,1,disagree,deny,refuse,improve,LDP,30,female,incumbent,25
T1_Right,R_sHbr3GCzmpwj0FH,2,1,1,disagree,approve,refuse,improve,LDP,50,female,challenger,25
T1_Right,R_sHbr3GCzmpwj0FH,2,2,0,disagree,deny,accept,improve,CDP,50,female,challenger,25
T1_Right,R_sHbr3GCzmpwj0FH,3,1,0,agree,deny,refuse,improve,CDP,70,male,incumbent,25
T1_Right,R_sHbr3GCzmpwj0FH,3,2,1,disagree,approve,accept,not improve,LDP,70,male,incumbent,25
T1_Right,R_sHbr3GCzmpwj0FH,4,1,0,disagree,deny,accept,improve,LDP,70,male,incumbent,25
T1_Right,R_sHbr3GCzmpwj0FH,4,2,1,disagree,deny,accept,not improve,LDP,70,male,incumbent,25
T1_Right,R_sHbr3GCzmpwj0FH,5,1,1,agree,deny,accept,improve,LDP,40,male,incumbent,25
T1_Right,R_sHbr3GCzmpwj0FH,5,2,0,disagree,approve,accept,improve,Komeito,40,male,incumbent,25
T2,R_sHguuqDqT2d7sEF,1,1,0,disagree,deny,refuse,improve,Komeito,60,female,challenger,30
T2,R_sHguuqDqT2d7sEF,1,2,1,disagree,deny,refuse,improve,LDP,60,female,challenger,30
T2,R_sHguuqDqT2d7sEF,2,1,0,agree,deny,accept,not improve,Komeito,40,male,challenger,30
T2,R_sHguuqDqT2d7sEF,2,2,1,agree,approve,accept,improve,Komeito,40,male,challenger,30
T2,R_sHguuqDqT2d7sEF,3,1,0,disagree,deny,accept,improve,CDP,70,male,challenger,30
T2,R_sHguuqDqT2d7sEF,3,2,1,disagree,deny,refuse,improve,CDP,70,male,challenger,30
T2,R_sHguuqDqT2d7sEF,4,1,1,disagree,deny,accept,not improve,CDP,60,female,incumbent,30
T2,R_sHguuqDqT2d7sEF,4,2,0,agree,approve,accept,not improve,CDP,60,female,incumbent,30
T2,R_sHguuqDqT2d7sEF,5,1,1,disagree,approve,refuse,not improve,JCP,30,female,incumbent,30
T2,R_sHguuqDqT2d7sEF,5,2,0,disagree,approve,accept,improve,Komeito,30,female,incumbent,30
T1_Right,R_siXEVmcMIuQHcNH,1,1,0,agree,approve,refuse,not improve,JCP,60,female,challenger,55
T1_Right,R_siXEVmcMIuQHcNH,1,2,1,agree,deny,refuse,not improve,CDP,60,female,challenger,55
T1_Right,R_siXEVmcMIuQHcNH,2,1,1,disagree,deny,accept,not improve,CDP,50,female,challenger,55
T1_Right,R_siXEVmcMIuQHcNH,2,2,0,disagree,approve,accept,improve,CDP,50,female,challenger,55
T1_Right,R_siXEVmcMIuQHcNH,3,1,1,agree,approve,accept,improve,CDP,70,female,incumbent,55
T1_Right,R_siXEVmcMIuQHcNH,3,2,0,disagree,approve,accept,not improve,JCP,70,female,incumbent,55
T1_Right,R_siXEVmcMIuQHcNH,4,1,1,agree,approve,refuse,improve,LDP,70,female,challenger,55
T1_Right,R_siXEVmcMIuQHcNH,4,2,0,disagree,approve,accept,improve,Komeito,70,female,challenger,55
T1_Right,R_siXEVmcMIuQHcNH,5,1,0,agree,deny,refuse,improve,JCP,30,female,challenger,55
T1_Right,R_siXEVmcMIuQHcNH,5,2,1,agree,deny,refuse,not improve,CDP,30,female,challenger,55
T1_Left,R_SIXGL3xgCsee9Al,1,1,1,disagree,deny,refuse,improve,Komeito,30,female,challenger,0
T1_Left,R_SIXGL3xgCsee9Al,1,2,0,agree,deny,accept,improve,LDP,30,female,challenger,0
T1_Left,R_SIXGL3xgCsee9Al,2,1,0,agree,deny,accept,improve,CDP,30,male,challenger,0
T1_Left,R_SIXGL3xgCsee9Al,2,2,1,disagree,deny,accept,not improve,CDP,30,male,challenger,0
T1_Left,R_SIXGL3xgCsee9Al,3,1,1,agree,approve,accept,improve,CDP,50,female,challenger,0
T1_Left,R_SIXGL3xgCsee9Al,3,2,0,agree,deny,refuse,improve,JCP,50,female,challenger,0
T1_Left,R_SIXGL3xgCsee9Al,4,1,0,disagree,deny,refuse,not improve,CDP,40,male,challenger,0
T1_Left,R_SIXGL3xgCsee9Al,4,2,1,disagree,approve,accept,not improve,CDP,40,male,challenger,0
T1_Left,R_SIXGL3xgCsee9Al,5,1,0,disagree,approve,accept,improve,Komeito,30,female,challenger,0
T1_Left,R_SIXGL3xgCsee9Al,5,2,1,agree,deny,accept,improve,JCP,30,female,challenger,0
T2_Left,R_siXR3XPfnfc4QLL,1,1,1,agree,approve,accept,improve,JCP,60,female,challenger,54
T2_Left,R_siXR3XPfnfc4QLL,1,2,0,agree,deny,accept,not improve,Komeito,60,female,challenger,54
T2_Left,R_siXR3XPfnfc4QLL,2,1,1,agree,deny,accept,not improve,CDP,50,female,incumbent,54
T2_Left,R_siXR3XPfnfc4QLL,2,2,0,disagree,approve,refuse,improve,CDP,50,female,incumbent,54
T2_Left,R_siXR3XPfnfc4QLL,3,1,1,agree,deny,refuse,improve,LDP,60,female,challenger,54
T2_Left,R_siXR3XPfnfc4QLL,3,2,0,disagree,deny,accept,not improve,Komeito,60,female,challenger,54
T2_Left,R_siXR3XPfnfc4QLL,4,1,1,agree,approve,accept,improve,CDP,60,female,incumbent,54
T2_Left,R_siXR3XPfnfc4QLL,4,2,0,disagree,approve,accept,not improve,Komeito,60,female,incumbent,54
T2_Left,R_siXR3XPfnfc4QLL,5,1,1,disagree,approve,refuse,not improve,JCP,30,male,challenger,54
T2_Left,R_siXR3XPfnfc4QLL,5,2,0,disagree,deny,refuse,improve,Komeito,30,male,challenger,54
Control,R_sLsbmRmbQv9Cn4d,1,1,0,disagree,deny,refuse,not improve,LDP,30,female,challenger,50
Control,R_sLsbmRmbQv9Cn4d,1,2,1,disagree,deny,accept,improve,CDP,30,female,challenger,50
Control,R_sLsbmRmbQv9Cn4d,2,1,1,disagree,deny,refuse,improve,LDP,30,male,challenger,50
Control,R_sLsbmRmbQv9Cn4d,2,2,0,disagree,deny,accept,improve,CDP,30,male,challenger,50
Control,R_sLsbmRmbQv9Cn4d,3,1,1,disagree,deny,accept,improve,JCP,70,male,challenger,50
Control,R_sLsbmRmbQv9Cn4d,3,2,0,agree,deny,accept,improve,CDP,70,male,challenger,50
Control,R_sLsbmRmbQv9Cn4d,4,1,1,agree,deny,refuse,improve,Komeito,60,female,challenger,50
Control,R_sLsbmRmbQv9Cn4d,4,2,0,agree,deny,accept,not improve,Komeito,60,female,challenger,50
Control,R_sLsbmRmbQv9Cn4d,5,1,0,disagree,deny,refuse,improve,JCP,70,male,incumbent,50
Control,R_sLsbmRmbQv9Cn4d,5,2,1,disagree,approve,refuse,improve,JCP,70,male,incumbent,50
T2_Left,R_sMCIMg2KqxOvGxP,1,1,0,disagree,approve,refuse,not improve,CDP,50,female,incumbent,0
T2_Left,R_sMCIMg2KqxOvGxP,1,2,1,agree,approve,accept,not improve,CDP,50,female,incumbent,0
T2_Left,R_sMCIMg2KqxOvGxP,2,1,1,agree,approve,refuse,not improve,CDP,30,female,incumbent,0
T2_Left,R_sMCIMg2KqxOvGxP,2,2,0,disagree,approve,accept,not improve,Komeito,30,female,incumbent,0
T2_Left,R_sMCIMg2KqxOvGxP,3,1,0,agree,approve,accept,not improve,LDP,60,male,challenger,0
T2_Left,R_sMCIMg2KqxOvGxP,3,2,1,agree,approve,accept,not improve,LDP,60,male,challenger,0
T2_Left,R_sMCIMg2KqxOvGxP,4,1,1,agree,deny,refuse,improve,Komeito,40,male,incumbent,0
T2_Left,R_sMCIMg2KqxOvGxP,4,2,0,disagree,approve,refuse,improve,Komeito,40,male,incumbent,0
T2_Left,R_sMCIMg2KqxOvGxP,5,1,1,disagree,approve,accept,improve,Komeito,30,female,challenger,0
T2_Left,R_sMCIMg2KqxOvGxP,5,2,0,disagree,approve,refuse,not improve,Komeito,30,female,challenger,0
T3,R_sMgzUDQ6hfmBDSp,1,1,0,agree,deny,refuse,improve,LDP,30,male,challenger,100
T3,R_sMgzUDQ6hfmBDSp,1,2,1,disagree,approve,refuse,improve,Komeito,30,male,challenger,100
T3,R_sMgzUDQ6hfmBDSp,2,1,1,disagree,approve,refuse,improve,JCP,30,male,incumbent,100
T3,R_sMgzUDQ6hfmBDSp,2,2,0,disagree,approve,refuse,not improve,Komeito,30,male,incumbent,100
T3,R_sMgzUDQ6hfmBDSp,3,1,1,agree,deny,refuse,improve,LDP,40,female,challenger,100
T3,R_sMgzUDQ6hfmBDSp,3,2,0,agree,deny,accept,not improve,Komeito,40,female,challenger,100
T3,R_sMgzUDQ6hfmBDSp,4,1,0,agree,deny,refuse,improve,LDP,60,female,challenger,100
T3,R_sMgzUDQ6hfmBDSp,4,2,1,agree,approve,refuse,improve,LDP,60,female,challenger,100
T3,R_sMgzUDQ6hfmBDSp,5,1,1,disagree,approve,refuse,not improve,Komeito,40,female,incumbent,100
T3,R_sMgzUDQ6hfmBDSp,5,2,0,agree,approve,accept,improve,Komeito,40,female,incumbent,100
T2,R_smSJ0iAazwinOed,1,1,0,agree,deny,refuse,not improve,LDP,40,male,challenger,50
T2,R_smSJ0iAazwinOed,1,2,1,agree,approve,refuse,improve,JCP,40,male,challenger,50
T2,R_smSJ0iAazwinOed,2,1,1,agree,approve,refuse,not improve,Komeito,70,male,challenger,50
T2,R_smSJ0iAazwinOed,2,2,0,disagree,deny,refuse,improve,JCP,70,male,challenger,50
T2,R_smSJ0iAazwinOed,3,1,1,agree,approve,accept,not improve,JCP,30,male,incumbent,50
T2,R_smSJ0iAazwinOed,3,2,0,agree,deny,refuse,not improve,JCP,30,male,incumbent,50
T2,R_smSJ0iAazwinOed,4,1,1,disagree,approve,accept,improve,CDP,30,female,challenger,50
T2,R_smSJ0iAazwinOed,4,2,0,agree,deny,refuse,not improve,CDP,30,female,challenger,50
T2,R_smSJ0iAazwinOed,5,1,0,agree,deny,accept,not improve,JCP,70,female,challenger,50
T2,R_smSJ0iAazwinOed,5,2,1,agree,deny,refuse,improve,LDP,70,female,challenger,50
T2_Left,R_sND3apTeKbelyPD,1,1,0,agree,approve,refuse,improve,CDP,60,female,incumbent,50
T2_Left,R_sND3apTeKbelyPD,1,2,1,disagree,deny,accept,improve,JCP,60,female,incumbent,50
T2_Left,R_sND3apTeKbelyPD,2,1,0,agree,deny,accept,improve,Komeito,70,male,incumbent,50
T2_Left,R_sND3apTeKbelyPD,2,2,1,agree,approve,accept,not improve,JCP,70,male,incumbent,50
T2_Left,R_sND3apTeKbelyPD,3,1,0,disagree,approve,refuse,improve,Komeito,70,male,challenger,50
T2_Left,R_sND3apTeKbelyPD,3,2,1,disagree,approve,accept,not improve,Komeito,70,male,challenger,50
T2_Left,R_sND3apTeKbelyPD,4,1,0,agree,approve,accept,improve,Komeito,60,male,incumbent,50
T2_Left,R_sND3apTeKbelyPD,4,2,1,agree,deny,refuse,improve,CDP,60,male,incumbent,50
T2_Left,R_sND3apTeKbelyPD,5,1,1,agree,approve,accept,not improve,Komeito,40,male,incumbent,50
T2_Left,R_sND3apTeKbelyPD,5,2,0,agree,deny,accept,not improve,LDP,40,male,incumbent,50
T2,R_SNo4rncsAfVO29b,1,1,0,disagree,deny,accept,not improve,Komeito,40,male,challenger,0
T2,R_SNo4rncsAfVO29b,1,2,1,disagree,approve,accept,improve,LDP,40,male,challenger,0
T2,R_SNo4rncsAfVO29b,2,1,0,agree,deny,refuse,improve,JCP,30,male,incumbent,0
T2,R_SNo4rncsAfVO29b,2,2,1,agree,approve,refuse,improve,JCP,30,male,incumbent,0
T2,R_SNo4rncsAfVO29b,3,1,0,agree,approve,refuse,improve,LDP,70,female,challenger,0
T2,R_SNo4rncsAfVO29b,3,2,1,disagree,approve,refuse,improve,LDP,70,female,challenger,0
T2,R_SNo4rncsAfVO29b,4,1,0,disagree,deny,refuse,not improve,CDP,40,male,incumbent,0
T2,R_SNo4rncsAfVO29b,4,2,1,disagree,approve,accept,improve,CDP,40,male,incumbent,0
T2,R_SNo4rncsAfVO29b,5,1,1,disagree,approve,accept,improve,JCP,60,female,incumbent,0
T2,R_SNo4rncsAfVO29b,5,2,0,disagree,approve,refuse,improve,CDP,60,female,incumbent,0
T1,R_sNoKgs3gz4PvtD3,1,1,1,agree,deny,refuse,improve,LDP,50,male,challenger,91
T1,R_sNoKgs3gz4PvtD3,1,2,0,disagree,approve,refuse,not improve,JCP,50,male,challenger,91
T1,R_sNoKgs3gz4PvtD3,2,1,1,disagree,approve,accept,not improve,LDP,40,female,challenger,91
T1,R_sNoKgs3gz4PvtD3,2,2,0,agree,deny,refuse,not improve,CDP,40,female,challenger,91
T1,R_sNoKgs3gz4PvtD3,3,1,1,agree,approve,accept,not improve,CDP,60,male,incumbent,91
T1,R_sNoKgs3gz4PvtD3,3,2,0,agree,deny,accept,not improve,CDP,60,male,incumbent,91
T1,R_sNoKgs3gz4PvtD3,4,1,0,agree,deny,accept,not improve,LDP,70,male,challenger,91
T1,R_sNoKgs3gz4PvtD3,4,2,1,disagree,deny,accept,improve,Komeito,70,male,challenger,91
T1,R_sNoKgs3gz4PvtD3,5,1,1,disagree,deny,refuse,not improve,LDP,70,female,challenger,91
T1,R_sNoKgs3gz4PvtD3,5,2,0,agree,deny,refuse,not improve,JCP,70,female,challenger,91
Control,R_SOABljj2SJWel8d,1,1,0,disagree,deny,accept,improve,CDP,60,male,incumbent,75
Control,R_SOABljj2SJWel8d,1,2,1,disagree,deny,refuse,not improve,Komeito,60,male,incumbent,75
Control,R_SOABljj2SJWel8d,2,1,0,disagree,approve,refuse,not improve,Komeito,30,male,challenger,75
Control,R_SOABljj2SJWel8d,2,2,1,agree,deny,accept,not improve,LDP,30,male,challenger,75
Control,R_SOABljj2SJWel8d,3,1,1,agree,deny,accept,improve,Komeito,30,male,challenger,75
Control,R_SOABljj2SJWel8d,3,2,0,agree,deny,refuse,not improve,CDP,30,male,challenger,75
Control,R_SOABljj2SJWel8d,4,1,1,agree,approve,refuse,improve,LDP,30,male,incumbent,75
Control,R_SOABljj2SJWel8d,4,2,0,agree,deny,refuse,not improve,Komeito,30,male,incumbent,75
Control,R_SOABljj2SJWel8d,5,1,1,disagree,approve,accept,improve,CDP,50,female,challenger,75
Control,R_SOABljj2SJWel8d,5,2,0,agree,deny,refuse,improve,JCP,50,female,challenger,75
T1,R_soCY24cCZ7wCckF,1,1,0,agree,approve,accept,not improve,CDP,40,male,challenger,35
T1,R_soCY24cCZ7wCckF,1,2,1,agree,approve,refuse,improve,LDP,40,male,challenger,35
T1,R_soCY24cCZ7wCckF,2,1,0,agree,deny,refuse,improve,JCP,60,male,incumbent,35
T1,R_soCY24cCZ7wCckF,2,2,1,disagree,approve,refuse,not improve,CDP,60,male,incumbent,35
T1,R_soCY24cCZ7wCckF,3,1,0,disagree,deny,refuse,not improve,LDP,70,female,incumbent,35
T1,R_soCY24cCZ7wCckF,3,2,1,disagree,approve,refuse,improve,LDP,70,female,incumbent,35
T1,R_soCY24cCZ7wCckF,4,1,0,agree,deny,accept,improve,Komeito,70,male,incumbent,35
T1,R_soCY24cCZ7wCckF,4,2,1,agree,deny,accept,improve,Komeito,70,male,incumbent,35
T1,R_soCY24cCZ7wCckF,5,1,0,disagree,approve,accept,not improve,CDP,30,male,incumbent,35
T1,R_soCY24cCZ7wCckF,5,2,1,disagree,deny,refuse,not improve,CDP,30,male,incumbent,35
T2,R_soKOZis4QgSg7Tj,1,1,1,disagree,approve,refuse,improve,LDP,40,female,challenger,60
T2,R_soKOZis4QgSg7Tj,1,2,0,agree,deny,refuse,improve,Komeito,40,female,challenger,60
T2,R_soKOZis4QgSg7Tj,2,1,0,agree,approve,accept,not improve,CDP,40,male,challenger,60
T2,R_soKOZis4QgSg7Tj,2,2,1,agree,approve,refuse,improve,Komeito,40,male,challenger,60
T2,R_soKOZis4QgSg7Tj,3,1,1,agree,deny,accept,not improve,Komeito,60,male,challenger,60
T2,R_soKOZis4QgSg7Tj,3,2,0,disagree,approve,refuse,not improve,CDP,60,male,challenger,60
T2,R_soKOZis4QgSg7Tj,4,1,1,disagree,approve,accept,improve,Komeito,50,female,challenger,60
T2,R_soKOZis4QgSg7Tj,4,2,0,disagree,approve,refuse,not improve,JCP,50,female,challenger,60
T2,R_soKOZis4QgSg7Tj,5,1,0,agree,approve,refuse,not improve,Komeito,50,male,challenger,60
